id,heading,location,trade_type,date,timestamp,price,coords,url,img
298804564,Philips LatteGo kaffemaskin,Oslo,Til salgs,14.04.23,1681478880000,3000,"59.9531,10.67859",https://www.finn.no/bap/forsale/ad.html?finnkode=298804564,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/14/4/298/804/564_1215806716.jpg
298817670,SMEG espresso kaffemaskin,Høvik,Til salgs,14.04.23,1681484940000,3000,"59.8991,10.57008",https://www.finn.no/bap/forsale/ad.html?finnkode=298817670,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/14/0/298/817/670_1174683671.jpg
298969003,Sage knock box for espresso-maskin,Oslo,Til salgs,15.04.23,1681572540000,350,"59.92288,10.75828",https://www.finn.no/bap/forsale/ad.html?finnkode=298969003,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/15/3/298/969/003_1381685643.jpg
197055378,"Lite brukt ELEKTRA NIVOLA ESPRESSOMASKIN - Førpris: 15000,-",Nesøya,Til salgs,15.04.23,1681582440000,4990,"59.87293,10.52397",https://www.finn.no/bap/forsale/ad.html?finnkode=197055378,https://images.finncdn.no/dynamic/default/2020/11/vertical-0/02/8/197/055/378_1159690746.jpg
299036709,Kaffemaskin fra DeLonghi,Oslo,Til salgs,16.04.23,1681633260000,3000,"59.87683,10.78301",https://www.finn.no/bap/forsale/ad.html?finnkode=299036709,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/16/9/299/036/709_461610723.jpg
299061192,Krups kaffemaskin,Oslo,Til salgs,16.04.23,1681640580000,500,"59.94873,10.90761",https://www.finn.no/bap/forsale/ad.html?finnkode=299061192,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/16/2/299/061/192_390777998.jpg
299206826,Flott Ascasco UNO-3 espressomaskin / espressomachine,Oslo,Til salgs,17.04.23,1681684260000,3500,"59.8871,10.85509",https://www.finn.no/bap/forsale/ad.html?finnkode=299206826,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/16/6/299/206/826_2132198376.jpg
299264148,Helt ny uåpnet kaffemaskin DeLonghi,Oslo,Til salgs,17.04.23,1681733640000,4000,"59.87,10.81011",https://www.finn.no/bap/forsale/ad.html?finnkode=299264148,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/17/8/299/264/148_109182301.jpg
299266908,DIV TILBEHØR/VANNBEHOLDERE  TIL ULIKE ESPRESSO  KAFFEMASKINER  FRA KR 50,Ski,Til salgs,17.04.23,1681736880000,50,"59.71409,10.83461",https://www.finn.no/bap/forsale/ad.html?finnkode=299266908,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/17/8/299/266/908_311705847.jpg
299305533,La Pavoni Professional espressomaskin i perfekt tilstand,Oslo,Til salgs,17.04.23,1681751760000,4800,"59.91635,10.79032",https://www.finn.no/bap/forsale/ad.html?finnkode=299305533,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/17/3/299/305/533_1868556390.jpg
299322024,PAVONI  med tilbehør,Oslo,Til salgs,17.04.23,1681758300000,5000,"59.92115,10.71661",https://www.finn.no/bap/forsale/ad.html?finnkode=299322024,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/17/4/299/322/024_1110283506.jpg
299833620,delonghi espresso machine,Oslo,Til salgs,21.04.23,1682102280000,450,"59.92604,10.86651",https://www.finn.no/bap/forsale/ad.html?finnkode=299833620,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/21/0/299/833/620_695522023.jpg
300168267,Isomac Venus espressomaskin + Rancilio Rocky kvern,Oslo,Til salgs,23.04.23,1682282580000,6500,"59.94085,10.63804",https://www.finn.no/bap/forsale/ad.html?finnkode=300168267,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/23/7/300/168/267_1909750224.jpg
300134974,Jura X9 Kaffemaskin,Jar,Til salgs,23.04.23,1682285880000,7250,"59.93001,10.61386",https://www.finn.no/bap/forsale/ad.html?finnkode=300134974,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/23/4/300/134/974_1925013345.jpg
300183999,Wilfa kaffekvern,Kolsås,Til salgs,24.04.23,1682316420000,300,"59.91702,10.49954",https://www.finn.no/bap/forsale/ad.html?finnkode=300183999,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/24/9/300/183/999_1175352922.jpg
278859574,DeLonghi,Oslo,Til salgs,26.04.23,1682516400000,1000,"59.84142,10.83014",https://www.finn.no/bap/forsale/ad.html?finnkode=278859574,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/28/4/278/859/574_279302347.jpg
300747333,La Piccola Grande Italy Manuell espresso maskin,Røyken,Til salgs,27.04.23,1682598420000,1000,"59.73545,10.3756",https://www.finn.no/bap/forsale/ad.html?finnkode=300747333,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/27/3/300/747/333_1525270182.jpg
300775979,DeLonghi ECAM23.460.SB Kaffemaskin,Oslo,Til salgs,27.04.23,1682610780000,0,"59.82915,10.80412",https://www.finn.no/bap/forsale/ad.html?finnkode=300775979,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/27/9/300/775/979_2095330726.jpg
300776212,Vertuo Next,Oslo,Til salgs,27.04.23,1682610720000,600,"59.92222,10.7359",https://www.finn.no/bap/forsale/ad.html?finnkode=300776212,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/27/2/300/776/212_268389502.jpg
300921945,Electrolux eea111 espresso,Oslo,Til salgs,28.04.23,1682704380000,0,"59.9278,10.71329",https://www.finn.no/bap/forsale/ad.html?finnkode=300921945,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/28/5/300/921/945_1396195583.jpg
301063957,espresso maskin,Slependen,Til salgs,29.04.23,1682793480000,800,"59.88583,10.50264",https://www.finn.no/bap/forsale/ad.html?finnkode=301063957,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/29/7/301/063/957_1746886623.jpg
300824380,Rancilio Silivia 2015 + Wilfa Kaffekvern WSCG-2,Oslo,Til salgs,28.04.23,1682634000000,3999,"59.91854,10.70457",https://www.finn.no/bap/forsale/ad.html?finnkode=300824380,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/29/0/300/824/380_201077379.jpg
298979009,Vintage Gaggia coffee de luxe,Oslo,Til salgs,15.04.23,1681576980000,1000,"59.9301,10.78321",https://www.finn.no/bap/forsale/ad.html?finnkode=298979009,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/15/9/298/979/009_304900098.jpg
301153417,Vintage Zassenhaus vegghengt kaffekvern,Oslo,Til salgs,30.04.23,1682856960000,650,"59.9165,10.80458",https://www.finn.no/bap/forsale/ad.html?finnkode=301153417,https://images.finncdn.no/dynamic/default/2023/4/vertical-0/30/7/301/153/417_1519349670.jpg
301270207,DeLonghi Magnifica Evo kaffe/espressomaskin,Oslo,Til salgs,01.05.23,1682926980000,1700,"59.87109,10.79838",https://www.finn.no/bap/forsale/ad.html?finnkode=301270207,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/01/7/301/270/207_86452084.jpg
301228939,Sage Barista Express,Oslo,Til salgs,01.05.23,1682942460000,2000,"59.94929,10.77297",https://www.finn.no/bap/forsale/ad.html?finnkode=301228939,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/01/9/301/228/939_590806313.jpg
301349383,Krups espresso brygger,Oslo,Til salgs,01.05.23,1682945580000,250,"59.95792,10.76007",https://www.finn.no/bap/forsale/ad.html?finnkode=301349383,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/01/3/301/349/383_1028198092.jpg
301404029,Kvern Mazzer Super Jolly,Langhus,Til salgs,01.05.23,1682957340000,1200,"59.7552,10.8462",https://www.finn.no/bap/forsale/ad.html?finnkode=301404029,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/01/9/301/404/029_611238028.jpg
301450067,Espresso Maskin Vintage,Oslo,Til salgs,01.05.23,1682969880000,1500,"59.9072,10.785",https://www.finn.no/bap/forsale/ad.html?finnkode=301450067,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/01/7/301/450/067_1443766309.jpg
300138704,Delonghi kaffe/maskin,Oslo,Til salgs,01.05.23,1682969640000,2200,"59.85411,10.80916",https://www.finn.no/bap/forsale/ad.html?finnkode=300138704,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/01/4/300/138/704_1040025006.jpg
301556981,Kaffekvern espresso kvern,Oslo,Til salgs,02.05.23,1683042240000,800,"59.849,10.7877",https://www.finn.no/bap/forsale/ad.html?finnkode=301556981,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/02/1/301/556/981_882560747.jpg
301578415,Philips kaffemaskin Lattego,Oslo,Til salgs,02.05.23,1683050580000,2000,"59.9539,10.7706",https://www.finn.no/bap/forsale/ad.html?finnkode=301578415,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/02/5/301/578/415_987813057.jpg
301555429,Sage oracle espressomaskin,Drammen,Til salgs,02.05.23,1683041760000,12000,"59.74315,10.21556",https://www.finn.no/bap/forsale/ad.html?finnkode=301555429,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/02/9/301/555/429_990413911.jpg
301783761,Rancilio Silvia V5/E  bra stand,Oslo,Til salgs,04.05.23,1683193500000,4900,"59.9427,10.7599",https://www.finn.no/bap/forsale/ad.html?finnkode=301783761,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/04/1/301/783/761_1186689367.jpg
301843533,Siemens EQ.8 series 600 kaffemaskin selges,Oslo,Til salgs,04.05.23,1683219360000,2500,"59.9117,10.7163",https://www.finn.no/bap/forsale/ad.html?finnkode=301843533,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/04/3/301/843/533_913008813.jpg
302037084,DeLonghi Dedica kaffemaskin. (espressomaskin cappuccinomaskin),Oslo,Til salgs,06.05.23,1683364860000,1000,"59.8801,10.84509",https://www.finn.no/bap/forsale/ad.html?finnkode=302037084,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/06/4/302/037/084_1435066069.jpg
302558484,kaffemaskin,Oslo,Til salgs,09.05.23,1683655860000,2200,"59.87683,10.78301",https://www.finn.no/bap/forsale/ad.html?finnkode=302558484,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/09/4/302/558/484_687400721.jpg
302591504,Espresso kaffemaskin Malongo,Oslo,Til salgs,10.05.23,1683695640000,350,"59.83605,10.78976",https://www.finn.no/bap/forsale/ad.html?finnkode=302591504,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/10/4/302/591/504_551628600.jpg
302704595,ECM Synchronika Antrasitt Dual Boiler,Oslo,Til salgs,10.05.23,1683750540000,27000,"59.93305,10.67624",https://www.finn.no/bap/forsale/ad.html?finnkode=302704595,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/10/5/302/704/595_540907219.jpg
302681654,Normcore distrubutur 58mm,Oslo,Til salgs,10.05.23,1683738600000,750,"59.93305,10.67624",https://www.finn.no/bap/forsale/ad.html?finnkode=302681654,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/10/4/302/681/654_217367085.jpg
302749159,Schaerer kaffemaskin med vanntilkobling - sveitsisk kvalitet,Oslo,Til salgs,11.05.23,1683796200000,5000,"59.9165,10.74899",https://www.finn.no/bap/forsale/ad.html?finnkode=302749159,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/11/9/302/749/159_1191392551.jpg
302794585,DeLonghl kaffemaskin,Oslo,Til salgs,12.05.23,1683906660000,4000,"59.92747,10.68677",https://www.finn.no/bap/forsale/ad.html?finnkode=302794585,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/11/5/302/794/585_1380316119.jpg
303143075,DeLonghi Dedica Espressomaskin og Kaffekvern selges,Oslo,Til salgs,14.05.23,1684066140000,1250,"59.9547,10.6646",https://www.finn.no/bap/forsale/ad.html?finnkode=303143075,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/14/5/303/143/075_762756398.jpg
303582791,Krups espressomaskin,Høvik,Til salgs,18.05.23,1684412700000,100,"59.8991,10.57008",https://www.finn.no/bap/forsale/ad.html?finnkode=303582791,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/18/1/303/582/791_1119926564.jpg
303594160,"Jura Micro 1, Espresso maskin",Drøbak,Til salgs,18.05.23,1684417200000,500,"59.66737,10.63093",https://www.finn.no/bap/forsale/ad.html?finnkode=303594160,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/18/0/303/594/160_1986996057.jpg
303685166,Electrolux EBC54513AX kaffemaskin for espresso og cappuccino,Oslo,Til salgs,19.05.23,1684484160000,6000,"59.9671,10.64548",https://www.finn.no/bap/forsale/ad.html?finnkode=303685166,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/19/6/303/685/166_1660169091.jpg
303893637,Espresso kaffemaskin (hele bønner). Saeco Minuto Classico HD8761. (Philips,Bjørnemyr,Til salgs,20.05.23,1684614120000,250,"59.83432,10.64182",https://www.finn.no/bap/forsale/ad.html?finnkode=303893637,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/20/7/303/893/637_653532683.jpg
304029776,KOMPLETT ESPRESSO KAFFEMASKIN  KR 300,Ski,Til salgs,21.05.23,1684693200000,300,"59.71409,10.83461",https://www.finn.no/bap/forsale/ad.html?finnkode=304029776,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/21/6/304/029/776_1992809191.jpg
303155561,Sage barista express kaffemaskin,Oslo,Til salgs,14.05.23,1684070100000,6000,"59.91969,10.75711",https://www.finn.no/bap/forsale/ad.html?finnkode=303155561,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/14/1/303/155/561_1175251954.jpg
304138869,Delonghi espresso maskin og electric coffee grinder,Oslo,Til salgs,22.05.23,1684769400000,500,"59.9488,10.65289",https://www.finn.no/bap/forsale/ad.html?finnkode=304138869,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/22/9/304/138/869_1618731735.jpg
304471507,Delonghi espresso maskin,Oslo,Til salgs,24.05.23,1684922760000,0,"59.9488,10.65289",https://www.finn.no/bap/forsale/ad.html?finnkode=304471507,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/24/7/304/471/507_945020624.jpg
304463613,KitchenAid Artisan Kaffemaskin,Oslo,Til salgs,24.05.23,1684918980000,4000,"59.93918,10.72517",https://www.finn.no/bap/forsale/ad.html?finnkode=304463613,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/24/3/304/463/613_24993292.jpg
304565258,Espresso kaffekoker,Oslo,Til salgs,25.05.23,1684965900000,100,"59.95121,10.87802",https://www.finn.no/bap/forsale/ad.html?finnkode=304565258,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/24/8/304/565/258_969565851.jpg
303954206,Philips kaffemaskin / espressomaskin 3000 Series HD8827,Oslo,Til salgs,25.05.23,1685032080000,1800,"59.94534,10.80745",https://www.finn.no/bap/forsale/ad.html?finnkode=303954206,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/25/6/303/954/206_2081695621.jpg
304718677,Espresso maskin selges ikitchen,Oslo,Til salgs,26.05.23,1685091720000,400,"59.82802,10.78585",https://www.finn.no/bap/forsale/ad.html?finnkode=304718677,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/26/7/304/718/677_668906726.jpg
304880445,Gastroback Design Espresso / Barista maskin,Oslo,Til salgs,27.05.23,1685197560000,3600,"59.93138,10.7588",https://www.finn.no/bap/forsale/ad.html?finnkode=304880445,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/27/5/304/880/445_165187510.jpg
304845065,espresso,Oslo,Til salgs,27.05.23,1685211840000,1850,"59.8832,10.80571",https://www.finn.no/bap/forsale/ad.html?finnkode=304845065,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/27/5/304/845/065_1744395307.jpg
305070278,Rancilio Rocky espresso-kvern,Nesodden,Til salgs,28.05.23,1685300400000,0,"59.79428,10.60601",https://www.finn.no/bap/forsale/ad.html?finnkode=305070278,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/28/8/305/070/278_1123549883.jpg
305244871,Philips LatteGo EP223140 kaffemaskin,Ski,Til salgs,29.05.23,1685384100000,1500,"59.71516,10.80949",https://www.finn.no/bap/forsale/ad.html?finnkode=305244871,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/29/1/305/244/871_97237069.jpg
305317665,Espresso maskin selges,Nesbru,Til salgs,30.05.23,1685442420000,3000,"59.86576,10.50792",https://www.finn.no/bap/forsale/ad.html?finnkode=305317665,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/30/5/305/317/665_1646236002.jpg
305404156,DELONGHI ECAM 350.50.B KAFFEMASKIN,Oslo,Til salgs,30.05.23,1685481420000,5000,"59.92414,10.76469",https://www.finn.no/bap/forsale/ad.html?finnkode=305404156,https://images.finncdn.no/dynamic/default/2023/5/vertical-0/30/6/305/404/156_84418655.jpg
305529598,Espressomaskin ariete 3 in 1 breakfast Station,Oslo,Til salgs,31.05.23,1685567820000,0,"59.92534,10.74267",https://www.finn.no/bap/forsale/ad.html?finnkode=305529598,
305745013,Lelit Mara X espressomaskin,Oslo,Til salgs,02.06.23,1685727840000,9900,"59.9274,10.75949",https://www.finn.no/bap/forsale/ad.html?finnkode=305745013,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/02/3/305/745/013_1103102906.jpg
305892645,MELITTA Caffeo Passione Espressomaskin,Oslo,Til salgs,04.06.23,1685850420000,2990,"59.95483,10.79799",https://www.finn.no/bap/forsale/ad.html?finnkode=305892645,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/04/5/305/892/645_678882417.jpg
305946248,Espressomaskin svart philips,Oslo,Til salgs,04.06.23,1685881020000,1200,"59.94929,10.77297",https://www.finn.no/bap/forsale/ad.html?finnkode=305946248,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/04/8/305/946/248_857738735.jpg
306190648,Philips espressomaskin,Sandvika,Til salgs,06.06.23,1686039660000,1200,"59.89937,10.52187",https://www.finn.no/bap/forsale/ad.html?finnkode=306190648,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/06/8/306/190/648_832840213.jpg
306202250,DeLonghi Cappuccino Smart kaffemaskin ett år gammel,Oslo,Til salgs,06.06.23,1686046140000,4700,"59.934,10.8882",https://www.finn.no/bap/forsale/ad.html?finnkode=306202250,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/06/0/306/202/250_586688642.jpg
306278644,SAB Alice kaffemaskin,Gjettum,Til salgs,06.06.23,1686080940000,11000,"59.906,10.52149",https://www.finn.no/bap/forsale/ad.html?finnkode=306278644,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/06/4/306/278/644_1457083184.jpg
266171234,KAFFEMASKIN - Siemens EQ 500 Classic Morning haze - ubetydelig brukt,Røyken,Til salgs,07.06.23,1686142740000,2000,"59.74609,10.42005",https://www.finn.no/bap/forsale/ad.html?finnkode=266171234,https://images.finncdn.no/dynamic/default/2022/7/vertical-0/22/4/266/171/234_1902568153.jpg
306375731,Bosch TAS4212 Tassimo Kaffemaskin,Oslo,Til salgs,07.06.23,1686153480000,299,"59.9354,10.92219",https://www.finn.no/bap/forsale/ad.html?finnkode=306375731,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/07/1/306/375/731_1880344049.jpg
306402721,Rancilio Silva Espresso maskin selges,Lommedalen,Til salgs,07.06.23,1686165780000,2500,"59.95589,10.47613",https://www.finn.no/bap/forsale/ad.html?finnkode=306402721,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/07/1/306/402/721_2082399745.jpg
306413089,Nesten ubrukt Cafelat Espresso Tamper Bambus,Oslo,Til salgs,07.06.23,1686170100000,250,"59.92928,10.77976",https://www.finn.no/bap/forsale/ad.html?finnkode=306413089,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/07/9/306/413/089_640272188.jpg
306615228,PHILIPS EP2231/40 Espresso,Tårnåsen,Til salgs,09.06.23,1686329580000,3200,"59.81904,10.8152",https://www.finn.no/bap/forsale/ad.html?finnkode=306615228,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/09/8/306/615/228_1239710151.jpg
262640315,Kvalitets espresso-brygger fra Shaki. 550mL,Oslo,Til salgs,01.05.23,1682934540000,500,"59.9427,10.641",https://www.finn.no/bap/forsale/ad.html?finnkode=262640315,https://images.finncdn.no/dynamic/default/2022/6/vertical-0/19/5/262/640/315_2100210259.jpg
306676141,kaffemaskin,Oslo,Til salgs,10.06.23,1686390540000,900,"59.92019,10.77474",https://www.finn.no/bap/forsale/ad.html?finnkode=306676141,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/10/1/306/676/141_766198831.jpg
306855653,Pavoni Jolly — velholdt klassiker selges rimelig,Oslo,Til salgs,11.06.23,1686509460000,999,"59.93978,10.77662",https://www.finn.no/bap/forsale/ad.html?finnkode=306855653,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/11/3/306/855/653_1540674620.jpg
307180332,Krups filter kaffemaskin med espresso mulighet,Oslo,Til salgs,14.06.23,1686738420000,800,"59.9075,10.7739",https://www.finn.no/bap/forsale/ad.html?finnkode=307180332,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/14/2/307/180/332_1494902540.jpg
307189449,Rancilio Silva espressomaskin/RESERVERT!,Drøbak,Til salgs,14.06.23,1686743220000,4000,"59.675,10.62879",https://www.finn.no/bap/forsale/ad.html?finnkode=307189449,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/14/9/307/189/449_962772575.jpg
280237216,Ode Fellow kaffekvern m/SSP,Oslo,Til salgs,15.06.23,1686810120000,4000,"59.9157,10.75869",https://www.finn.no/bap/forsale/ad.html?finnkode=280237216,https://images.finncdn.no/dynamic/default/2022/11/vertical-0/08/6/280/237/216_1316935116.jpg
307329259,Wilfa WSFB-100S,Oslo,Til salgs,15.06.23,1686843660000,2000,"59.90193,10.7744",https://www.finn.no/bap/forsale/ad.html?finnkode=307329259,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/15/9/307/329/259_959334787.jpg
307454816,Kaffekvern - manuell kaffekvern,Oslo,Til salgs,16.06.23,1686944340000,1700,"59.9174,10.8192",https://www.finn.no/bap/forsale/ad.html?finnkode=307454816,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/16/6/307/454/816_1632666539.jpg
307461073,"Rocket Cellini Evoluzione V2, espressomaskin",Lier,Til salgs,16.06.23,1686949200000,9000,"59.8018,10.21699",https://www.finn.no/bap/forsale/ad.html?finnkode=307461073,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/16/3/307/461/073_962814505.jpg
307645226,De'Longhi kaffemaskin,Heggedal,Til salgs,18.06.23,1687100820000,799,"59.78605,10.44286",https://www.finn.no/bap/forsale/ad.html?finnkode=307645226,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/18/6/307/645/226_1124009972.jpg
307772332,Sjöstrand espressomaskin,Oslo,Til salgs,19.06.23,1687182900000,1799,"59.94887,10.81484",https://www.finn.no/bap/forsale/ad.html?finnkode=307772332,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/19/2/307/772/332_2005691055.jpg
307861940,Rancilio espressomaskin,Oslo,Til salgs,20.06.23,1687250040000,3900,"59.9356,10.75439",https://www.finn.no/bap/forsale/ad.html?finnkode=307861940,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/20/0/307/861/940_1307285220.jpg
307958793,WMF Espresso Machine - som ny ( kun brukt en gang),Oslo,Til salgs,20.06.23,1687296240000,2500,"59.93195,10.79234",https://www.finn.no/bap/forsale/ad.html?finnkode=307958793,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/20/3/307/958/793_1974705335.jpg
307976369,DeLonghi Magnifics S kaffemaskin selges,Drammen,Til salgs,21.06.23,1687327200000,1500,"59.74711,10.13861",https://www.finn.no/bap/forsale/ad.html?finnkode=307976369,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/21/9/307/976/369_38826766.jpg
307984486,Francis Francis X1 espresso maskin,Oslo,Til salgs,21.06.23,1687332540000,6000,"59.9486,10.82721",https://www.finn.no/bap/forsale/ad.html?finnkode=307984486,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/21/6/307/984/486_2078800277.jpg
308040039,Baristamaskin/kaffe/espresso,Oslo,Til salgs,21.06.23,1687358820000,6999,"59.9774,10.661",https://www.finn.no/bap/forsale/ad.html?finnkode=308040039,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/21/9/308/040/039_623966541.jpg
308160812,Espresso filterholder rosewood,Mjøndalen,Til salgs,22.06.23,1687445220000,700,"59.73625,10.02663",https://www.finn.no/bap/forsale/ad.html?finnkode=308160812,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/22/2/308/160/812_352745514.jpg
308117002,Rocket Appartamento espressomaskin,Oslo,Til salgs,22.06.23,1687450860000,14000,"59.93734,10.76756",https://www.finn.no/bap/forsale/ad.html?finnkode=308117002,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/22/2/308/117/002_701884614.jpg
308199218,Electra Microcasa a Leva espressomaskin,Nesodden,Til salgs,22.06.23,1687467540000,14900,"59.80939,10.68573",https://www.finn.no/bap/forsale/ad.html?finnkode=308199218,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/22/8/308/199/218_1763079639.jpg
308255131,Delonghi Magnifica S Smart,Oslo,Til salgs,23.06.23,1687519620000,2300,"59.92259,10.74214",https://www.finn.no/bap/forsale/ad.html?finnkode=308255131,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/23/1/308/255/131_722505477.jpg
308262449,Hario håndkvern til Kaffe,Drøbak,Til salgs,23.06.23,1687523640000,1300,"59.6498,10.63799",https://www.finn.no/bap/forsale/ad.html?finnkode=308262449,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/23/9/308/262/449_1295298178.jpg
308401564,DēLonghi kaffemaskin,Heggedal,Til salgs,24.06.23,1687635600000,1850,"59.78605,10.44286",https://www.finn.no/bap/forsale/ad.html?finnkode=308401564,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/24/4/308/401/564_1001250851.jpg
308354761,Pent brukt Philips Series 2200 Kaffemaskin,Oslo,Til salgs,25.06.23,1687698120000,2000,"59.95161,10.69532",https://www.finn.no/bap/forsale/ad.html?finnkode=308354761,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/25/1/308/354/761_2020997670.jpg
308580214,La pavoni espresso maskin,Oslo,Til salgs,26.06.23,1687776180000,1400,"59.9075,10.7739",https://www.finn.no/bap/forsale/ad.html?finnkode=308580214,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/26/4/308/580/214_154680569.jpg
308613518,Fantastisk espresso-pakke selges.,Oslo,Til salgs,26.06.23,1687792020000,5000,"59.92895,10.74509",https://www.finn.no/bap/forsale/ad.html?finnkode=308613518,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/26/8/308/613/518_506174762.jpg
308956513,Krups kaffemaskin,Oslo,Til salgs,29.06.23,1688033040000,350,"59.9086,10.79011",https://www.finn.no/bap/forsale/ad.html?finnkode=308956513,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/29/3/308/956/513_810467767.jpg
308982534,Gaggia Titanium espresso maskin,Stabekk,Til salgs,29.06.23,1688046300000,2000,"59.91154,10.60185",https://www.finn.no/bap/forsale/ad.html?finnkode=308982534,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/29/4/308/982/534_980721588.jpg
308986308,SIEMENS - Surpresso compact pure black,Kolbotn,Til salgs,29.06.23,1688049180000,1900,"59.81116,10.79439",https://www.finn.no/bap/forsale/ad.html?finnkode=308986308,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/29/8/308/986/308_1200727519.jpg
308998188,Saeco Poemia espresso kaffemaskin,Sandvika,Til salgs,29.06.23,1688052960000,300,"59.89243,10.52334",https://www.finn.no/bap/forsale/ad.html?finnkode=308998188,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/29/8/308/998/188_854772468.jpg
